iter	Passed	Remaining
5675	214786	3569326
5676	214815	3569153
5677	214857	3569178
5678	214883	3568936
5679	214921	3568912
5680	214946	3568657
5681	214984	3568627
5682	215011	3568396
5683	215050	3568378
5684	215078	3568185
5685	215116	3568147
5686	215144	3567946
5687	215182	3567906
5688	215208	3567682
5689	215245	3567632
5690	215274	3567437
5691	215313	3567433
5692	215340	3567205
5693	215378	3567169
5694	215402	3566912
5695	215441	3566887
5696	215465	3566616
5697	215504	3566610
5698	215533	3566420
5699	215572	3566408
5700	215597	3566157
5701	215636	3566126
5702	215664	3565933
5703	215705	3565942
5704	215734	3565759
5705	215775	3565784
5706	215803	3565584
5707	215844	3565590
5708	215870	3565364
5709	215908	3565331
5710	215932	3565068
5711	215972	3565050
5712	215996	3564800
5713	216036	3564792
5714	216063	3564581
5715	216101	3564535
5716	216129	3564340
5717	216172	3564384
5718	216205	3564264
5719	216248	3564323
5720	216278	3564147
5721	216321	3564204
5722	216352	3564053
5723	216397	3564138
5724	216426	3563950
5725	216471	3564035
5726	216501	3563867
5727	216551	3564020
5728	216581	3563860
5729	216623	3563895
5730	216651	3563695
5731	216691	3563698
5732	216721	3563531
5733	216766	3563599
5734	216802	3563541
5735	216848	3563639
5736	216883	3563546
5737	216922	3563533
5738	216949	3563316
5739	216989	3563317
5740	217015	3563089
5741	217051	3563023
5742	217078	3562800
5743	217115	3562748
5744	217140	3562498
5745	217178	3562469
5746	217205	3562256
5747	217247	3562284
5748	217275	3562083
5749	217314	3562075
5750	217338	3561811
5751	217378	3561795
5752	217407	3561625
5753	217448	3561628
5754	217477	3561461
5755	217518	3561466
5756	217548	3561303
5757	217592	3561359
5758	217624	3561231
5759	217664	3561238
5760	217694	3561064
5761	217734	3561068
5762	217761	3560849
5763	217799	3560821
5764	217826	3560600
5765	217865	3560586
5766	217890	3560334
5767	217927	3560283
5768	217956	3560103
5769	217993	3560053
5770	218017	3559800
5771	218055	3559767
5772	218082	3559544
5773	218120	3559512
5774	218146	3559276
5775	218186	3559287
5776	218214	3559084
5777	218255	3559104
5778	218284	3558921
5779	218322	3558882
5780	218348	3558659
5781	218389	3558675
5782	218417	3558477
5783	218458	3558486
5784	218487	3558304
5785	218525	3558277
5786	218555	3558100
5787	218596	3558121
5788	218621	3557882
5789	218662	3557887
5790	218688	3557660
5791	218728	3557667
5792	218756	3557465
5793	218796	3557458
5794	218823	3557254
5795	218860	3557198
5796	218887	3556994
5797	218925	3556949
5798	218951	3556719
5799	218990	3556700
5800	219014	3556453
5801	219052	3556409
5802	219077	3556172
5803	219115	3556132
5804	219141	3555900
5805	219178	3555852
5806	219203	3555607
5807	219240	3555565
5808	219265	3555324
5809	219303	3555284
5810	219332	3555100
5811	219377	3555189
5812	219404	3554969
5813	219445	3554983
5814	219471	3554764
5815	219508	3554713
5816	219535	3554492
5817	219575	3554501
5818	219608	3554379
5819	219653	3554468
5820	219682	3554277
5821	219724	3554320
5822	219753	3554138
5823	219796	3554177
5824	219822	3553947
5825	219861	3553940
5826	219888	3553717
5827	219926	3553695
5828	219952	3553467
5829	219989	3553422
5830	220014	3553175
5831	220054	3553163
5832	220080	3552940
5833	220118	3552909
5834	220145	3552696
5835	220184	3552677
5836	220209	3552446
5837	220247	3552406
5838	220275	3552203
5839	220314	3552189
5840	220344	3552033
5841	220381	3551984
5842	220407	3551759
5843	220445	3551721
5844	220472	3551510
5845	220510	3551475
5846	220536	3551250
5847	220577	3551265
5848	220602	3551018
5849	220638	3550967
5850	220663	3550718
5851	220699	3550652
5852	220724	3550413
5853	220762	3550380
5854	220787	3550136
5855	220826	3550123
5856	220856	3549949
5857	220896	3549961
5858	220922	3549726
5859	220961	3549716
5860	220993	3549589
5861	221033	3549575
5862	221060	3549378
5863	221098	3549337
5864	221123	3549091
5865	221160	3549046
5866	221185	3548812
5867	221223	3548769
5868	221260	3548719
5869	221302	3548749
5870	221328	3548534
5871	221366	3548495
5872	221394	3548305
5873	221433	3548283
5874	221459	3548056
5875	221497	3548025
5876	221525	3547838
5877	221563	3547812
5878	221591	3547607
5879	221628	3547569
5880	221650	3547272
5881	221686	3547211
5882	221711	3546975
5883	221749	3546932
5884	221777	3546751
5885	221817	3546738
5886	221841	3546484
5887	221879	3546448
5888	221904	3546208
5889	221942	3546179
5890	221970	3545988
5891	222010	3545992
5892	222036	3545765
5893	222077	3545772
5894	222101	3545529
5895	222138	3545477
5896	222164	3545253
5897	222205	3545263
5898	222233	3545068
5899	222272	3545055
5900	222297	3544814
5901	222334	3544766
5902	222360	3544546
5903	222398	3544511
5904	222422	3544263
5905	222458	3544198
5906	222484	3543973
5907	222528	3544041
5908	222555	3543834
5909	222595	3543818
5910	222620	3543580
5911	222658	3543558
5912	222684	3543326
5913	222723	3543312
5914	222749	3543093
5915	222787	3543054
5916	222812	3542826
5917	222849	3542772
5918	222876	3542566
5919	222914	3542529
5920	222937	3542256
5921	222977	3542264
5922	223002	3542029
5923	223040	3541996
5924	223065	3541746
5925	223102	3541706
5926	223128	3541489
5927	223170	3541508
5928	223196	3541285
5929	223233	3541244
5930	223259	3541021
5931	223295	3540965
5932	223323	3540767
5933	223361	3540731
5934	223389	3540541
5935	223427	3540514
5936	223455	3540322
5937	223491	3540258
5938	223519	3540068
5939	223557	3540035
5940	223583	3539808
5941	223621	3539788
5942	223648	3539569
5943	223687	3539553
5944	223713	3539345
5945	223753	3539334
5946	223778	3539095
5947	223815	3539056
5948	223842	3538846
5949	223879	3538805
5950	223906	3538591
5951	223944	3538562
5952	223971	3538354
5953	224008	3538318
5954	224035	3538098
5955	224073	3538075
5956	224100	3537873
5957	224137	3537822
5958	224166	3537647
5959	224204	3537623
5960	224231	3537403
5961	224268	3537359
5962	224293	3537131
5963	224331	3537093
5964	224358	3536888
5965	224397	3536867
5966	224423	3536656
5967	224461	3536617
5968	224486	3536384
5969	224522	3536324
5970	224550	3536139
5971	224588	3536101
5972	224613	3535869
5973	224652	3535858
5974	224678	3535631
5975	224714	3535572
5976	224742	3535379
5977	224778	3535322
5978	224804	3535091
5979	224842	3535068
5980	224869	3534857
5981	224907	3534825
5982	224933	3534616
5983	224971	3534586
5984	224998	3534381
5985	225036	3534349
5986	225061	3534102
5987	225097	3534052
5988	225125	3533861
5989	225163	3533820
5990	225185	3533550
5991	225222	3533496
5992	225247	3533263
5993	225285	3533224
5994	225309	3532975
5995	225350	3532996
5996	225376	3532773
5997	225413	3532726
5998	225437	3532485
5999	225473	3532418
6000	225498	3532187
6001	225536	3532157
6002	225565	3531973
6003	225602	3531938
6004	225628	3531713
6005	225666	3531680
6006	225691	3531451
6007	225730	3531435
6008	225757	3531225
6009	225792	3531152
6010	225819	3530956
6011	225857	3530922
6012	225882	3530686
6013	225921	3530670
6014	225949	3530481
6015	225993	3530544
6016	226032	3530525
6017	226081	3530670
6018	226112	3530526
6019	226157	3530609
6020	226185	3530424
6021	226225	3530425
6022	226252	3530218
6023	226296	3530290
6024	226329	3530181
6025	226375	3530266
6026	226406	3530131
6027	226452	3530217
6028	226480	3530040
6029	226525	3530116
6030	226558	3530000
6031	226602	3530073
6032	226633	3529931
6033	226680	3530043
6034	226715	3529958
6035	226759	3530031
6036	226787	3529833
6037	226833	3529928
6038	226863	3529770
6039	226906	3529826
6040	226934	3529639
6041	226976	3529674
6042	227006	3529512
6043	227052	3529606
6044	227081	3529441
6045	227127	3529530
6046	227157	3529369
6047	227199	3529404
6048	227231	3529275
6049	227272	3529305
6050	227307	3529221
6051	227350	3529270
6052	227377	3529073
6053	227415	3529041
6054	227441	3528810
6055	227480	3528794
6056	227510	3528641
6057	227549	3528636
6058	227577	3528450
6059	227616	3528428
6060	227647	3528294
6061	227695	3528418
6062	227735	3528412
6063	227783	3528537
6064	227817	3528453
6065	227869	3528633
6066	227909	3528626
6067	227958	3528775
6068	227986	3528591
6069	228027	3528610
6070	228056	3528426
6071	228097	3528455
6072	228127	3528296
6073	228172	3528367
6074	228202	3528210
6075	228243	3528232
6076	228270	3528028
6077	228315	3528115
6078	228347	3527987
6079	228396	3528117
6080	228431	3528048
6081	228479	3528171
6082	228513	3528082
6083	228561	3528202
6084	228593	3528080
6085	228633	3528079
6086	228659	3527856
6087	228700	3527871
6088	228729	3527706
6089	228766	3527669
6090	228795	3527499
6091	228834	3527478
6092	228860	3527266
6093	228900	3527257
6094	228930	3527114
6095	228984	3527319
6096	229017	3527213
6097	229061	3527283
6098	229093	3527146
6099	229142	3527291
6100	229174	3527176
6101	229227	3527373
6102	229261	3527272
6103	229308	3527389
6104	229344	3527324
6105	229395	3527487
6106	229433	3527458
6107	229478	3527536
6108	229511	3527432
6109	229562	3527600
6110	229597	3527524
6111	229646	3527663
6112	229681	3527588
6113	229731	3527737
6114	229771	3527730
6115	229820	3527868
6116	229857	3527827
6117	229902	3527899
6118	229939	3527851
6119	229992	3528053
6120	230029	3528014
6121	230086	3528265
6122	230121	3528190
6123	230177	3528435
6124	230209	3528319
6125	230256	3528420
6126	230287	3528274
6127	230331	3528341
6128	230358	3528148
6129	230402	3528206
6130	230431	3528033
6131	230473	3528070
6132	230505	3527933
6133	230544	3527921
6134	230570	3527717
6135	230610	3527701
6136	230642	3527582
6137	230681	3527574
6138	230710	3527398
6139	230750	3527403
6140	230779	3527233
6141	230833	3527447
6142	230865	3527317
6143	230914	3527460
6144	230943	3527292
6145	230987	3527356
6146	231018	3527209
6147	231060	3527248
6148	231088	3527064
6149	231136	3527175
6150	231162	3526971
6151	231204	3526988
6152	231231	3526803
6153	231273	3526832
6154	231299	3526612
6155	231340	3526634
6156	231371	3526490
6157	231411	3526487
6158	231438	3526294
6159	231479	3526305
6160	231506	3526099
6161	231544	3526080
6162	231572	3525884
6163	231616	3525944
6164	231640	3525700
6165	231680	3525711
6166	231718	3525674
6167	231756	3525637
6168	231789	3525537
6169	231831	3525565
6170	231857	3525359
6171	231900	3525396
6172	231924	3525152
6173	231966	3525190
6174	231993	3524980
6175	232034	3524997
6176	232065	3524867
6177	232105	3524855
6178	232132	3524663
6179	232170	3524637
6180	232199	3524466
6181	232239	3524462
6182	232269	3524315
6183	232311	3524345
6184	232341	3524194
6185	232382	3524206
6186	232408	3523996
6187	232447	3523983
6188	232476	3523804
6189	232518	3523835
6190	232547	3523673
6191	232588	3523691
6192	232613	3523461
6193	232653	3523460
6194	232680	3523253
6195	232718	3523229
6196	232749	3523094
6197	232791	3523120
6198	232817	3522909
6199	232857	3522903
6200	232883	3522699
6201	232922	3522679
6202	232948	3522465
6203	232985	3522420
6204	233009	3522178
6205	233050	3522189
6206	233078	3522007
6207	233116	3521984
6208	233145	3521813
6209	233185	3521816
6210	233209	3521576
6211	233248	3521564
6212	233277	3521390
6213	233315	3521363
6214	233340	3521135
6215	233378	3521101
6216	233405	3520899
6217	233443	3520873
6218	233477	3520787
6219	233520	3520834
6220	233545	3520605
6221	233583	3520563
6222	233608	3520348
6223	233648	3520336
6224	233672	3520096
6225	233712	3520098
6226	233741	3519940
6227	233780	3519921
6228	233807	3519730
6229	233851	3519780
6230	233879	3519606
6231	233916	3519563
6232	233944	3519369
6233	233985	3519392
6234	234012	3519194
6235	234052	3519187
6236	234076	3518955
6237	234115	3518932
6238	234140	3518710
6239	234178	3518680
6240	234204	3518470
6241	234245	3518478
6242	234271	3518269
6243	234309	3518240
6244	234334	3518023
6245	234373	3518003
6246	234401	3517816
6247	234440	3517802
6248	234469	3517639
6249	234506	3517597
6250	234531	3517378
6251	234569	3517338
6252	234596	3517146
6253	234632	3517093
6254	234661	3516927
6255	234705	3516981
6256	234734	3516810
6257	234774	3516809
6258	234798	3516570
6259	234837	3516564
6260	234864	3516366
6261	234902	3516340
6262	234933	3516193
6263	234972	3516177
6264	234996	3515948
6265	235034	3515919
6266	235059	3515697
6267	235097	3515656
6268	235124	3515460
6269	235170	3515552
6270	235199	3515385
6271	235240	3515402
6272	235268	3515229
6273	235305	3515184
6274	235332	3514991
6275	235370	3514956
6276	235396	3514747
6277	235437	3514765
6278	235464	3514574
6279	235503	3514545
6280	235527	3514315
6281	235563	3514251
6282	235587	3514007
6283	235626	3513997
6284	235655	3513842
6285	235695	3513840
6286	235722	3513639
6287	235759	3513597
6288	235784	3513376
6289	235823	3513351
6290	235847	3513122
6291	235888	3513137
6292	235923	3513057
6293	235961	3513024
6294	235986	3512812
6295	236024	3512780
6296	236049	3512558
6297	236087	3512524
6298	236113	3512310
6299	236152	3512303
6300	236181	3512132
6301	236224	3512180
6302	236256	3512055
6303	236294	3512029
6304	236320	3511826
6305	236362	3511857
6306	236388	3511645
6307	236431	3511694
6308	236456	3511465
6309	236495	3511453
6310	236521	3511236
6311	236563	3511271
6312	236592	3511115
6313	236633	3511129
6314	236659	3510914
6315	236697	3510884
6316	236720	3510642
6317	236759	3510619
6318	236786	3510427
6319	236828	3510455
6320	236858	3510303
6321	236896	3510283
6322	236922	3510072
6323	236961	3510062
6324	236988	3509871
6325	237026	3509840
6326	237051	3509610
6327	237088	3509573
6328	237114	3509364
6329	237152	3509330
6330	237177	3509113
6331	237215	3509077
6332	237239	3508839
6333	237285	3508934
6334	237310	3508717
6335	237350	3508707
6336	237377	3508520
6337	237420	3508567
6338	237453	3508461
6339	237505	3508632
6340	237539	3508553
6341	237589	3508698
6342	237623	3508609
6343	237670	3508713
6344	237701	3508575
6345	237746	3508658
6346	237777	3508512
6347	237820	3508560
6348	237847	3508375
6349	237891	3508430
6350	237922	3508293
6351	237964	3508328
6352	237992	3508153
6353	238035	3508196
6354	238068	3508086
6355	238113	3508170
6356	238144	3508034
6357	238186	3508068
6358	238214	3507882
6359	238252	3507861
6360	238286	3507760
6361	238326	3507774
6362	238352	3507565
6363	238393	3507579
6364	238418	3507356
6365	238457	3507336
6366	238488	3507202
6367	238530	3507235
6368	238558	3507067
6369	238598	3507067
6370	238629	3506932
6371	238675	3507012
6372	238705	3506867
6373	238747	3506900
6374	238785	3506871
6375	238853	3507281
6376	238892	3507270
6377	238937	3507341
6378	238970	3507233
6379	239017	3507340
6380	239044	3507142
6381	239082	3507116
6382	239109	3506921
6383	239146	3506889
6384	239174	3506700
6385	239215	3506718
6386	239248	3506614
6387	239291	3506657
6388	239319	3506489
6389	239360	3506500
6390	239387	3506312
6391	239432	3506384
6392	239457	3506168
6393	239500	3506206
6394	239537	3506158
6395	239580	3506201
6396	239606	3506007
6397	239652	3506086
6398	239680	3505908
6399	239722	3505935
6400	239750	3505765
6401	239792	3505798
6402	239817	3505580
6403	239859	3505601
6404	239884	3505390
6405	239927	3505428
6406	239955	3505249
6407	239998	3505297
6408	240027	3505132
6409	240067	3505129
6410	240094	3504943
6411	240138	3505005
6412	240168	3504857
6413	240210	3504884
6414	240243	3504790
6415	240284	3504798
6416	240309	3504574
6417	240347	3504549
6418	240375	3504368
6419	240417	3504408
6420	240445	3504222
6421	240492	3504325
6422	240526	3504238
6423	240574	3504362
6424	240604	3504209
6425	240653	3504338
6426	240685	3504223
6427	240732	3504331
6428	240763	3504193
6429	240807	3504250
6430	240832	3504030
6431	240871	3504022
6432	240900	3503860
6433	240948	3503978
6434	240983	3503898
6435	241026	3503951
6436	241054	3503770
6437	241099	3503838
6438	241129	3503704
6439	241173	3503761
6440	241202	3503593
6441	241246	3503653
6442	241278	3503532
6443	241324	3503617
6444	241359	3503545
6445	241442	3504180
6446	241497	3504386
6447	241566	3504815
6448	241615	3504941
6449	241675	3505225
6450	241709	3505139
6451	241753	3505205
6452	241782	3505047
6453	241825	3505077
6454	241860	3505008
6455	241902	3505036
6456	241930	3504865
6457	241971	3504872
6458	242006	3504803
6459	242058	3504982
6460	242090	3504858
6461	242137	3504963
6462	242172	3504884
6463	242219	3504986
6464	242249	3504840
6465	242289	3504836
6466	242326	3504792
6467	242380	3505004
6468	242412	3504875
6469	242463	3505036
6470	242498	3504968
6471	242547	3505100
6472	242587	3505097
6473	242637	3505233
6474	242664	3505051
6475	242708	3505107
6476	242737	3504942
6477	242777	3504941
6478	242807	3504803
6479	242850	3504844
6480	242879	3504679
6481	242921	3504703
6482	242947	3504507
6483	242988	3504515
6484	243013	3504308
6485	243053	3504309
6486	243079	3504102
6487	243123	3504160
6488	243149	3503958
6489	243189	3503951
6490	243218	3503789
6491	243264	3503885
6492	243290	3503675
6493	243361	3504123
6494	243402	3504133
6495	243448	3504221
6496	243482	3504134
6497	243527	3504201
6498	243558	3504069
6499	243608	3504217
6500	243637	3504059
6501	243691	3504260
6502	243735	3504309
6503	243785	3504449
6504	243820	3504376
6505	243877	3504626
6506	243913	3504566
6507	243964	3504718
6508	244000	3504664
6509	244057	3504903
6510	244095	3504878
6511	244149	3505081
6512	244178	3504920
6513	244224	3505006
6514	244252	3504832
6515	244294	3504848
6516	244326	3504736
6517	244369	3504784
6518	244398	3504613
6519	244440	3504650
6520	244471	3504510
6521	244524	3504700
6522	244558	3504611
6523	244609	3504764
6524	244642	3504673
6525	244683	3504687
6526	244716	3504576
6527	244758	3504608
6528	244792	3504518
6529	244842	3504654
6530	244876	3504568
6531	244918	3504595
6532	244948	3504451
6533	244988	3504454
6534	245014	3504244
6535	245055	3504265
6536	245085	3504113
6537	245128	3504160
6538	245160	3504049
6539	245210	3504190
6540	245255	3504257
6541	245306	3504414
6542	245340	3504318
6543	245381	3504338
6544	245412	3504205
6545	245454	3504230
6546	245481	3504051
6547	245525	3504102
6548	245558	3504005
6549	245606	3504117
6550	245637	3503985
6551	245685	3504098
6552	245716	3503963
6553	245762	3504044
6554	245796	3503958
6555	245844	3504075
6556	245876	3503957
6557	245932	3504180
6558	245968	3504128
6559	246024	3504355
6560	246060	3504283
6561	246110	3504430
6562	246144	3504340
6563	246196	3504507
6564	246224	3504333
6565	246268	3504393
6566	246293	3504171
6567	246335	3504198
6568	246360	3503993
6569	246403	3504025
6570	246429	3503835
6571	246474	3503899
6572	246501	3503705
6573	246543	3503735
6574	246575	3503620
6575	246618	3503661
6576	246649	3503536
6577	246693	3503584
6578	246722	3503429
6579	246767	3503494
6580	246794	3503310
6581	246839	3503378
6582	246871	3503262
6583	246927	3503493
6584	246956	3503332
6585	247006	3503469
6586	247036	3503333
6587	247084	3503432
6588	247127	3503473
6589	247174	3503576
6590	247203	3503420
6591	247257	3503612
6592	247299	3503636
6593	247344	3503715
6594	247376	3503588
6595	247423	3503687
6596	247454	3503554
6597	247494	3503564
6598	247521	3503365
6599	247562	3503385
6600	247596	3503302
6601	247640	3503349
6602	247676	3503289
6603	247721	3503364
6604	247752	3503228
6605	247792	3503236
6606	247821	3503073
6607	247863	3503099
6608	247893	3502950
6609	247945	3503124
6610	247976	3502989
6611	248014	3502967
6612	248043	3502800
6613	248085	3502835
6614	248114	3502676
6615	248155	3502685
6616	248186	3502559
6617	248228	3502578
6618	248255	3502390
6619	248294	3502380
6620	248324	3502230
6621	248364	3502235
6622	248393	3502069
6623	248442	3502197
6624	248470	3502022
6625	248513	3502066
6626	248545	3501945
6627	248586	3501965
6628	248615	3501805
6629	248657	3501826
6630	248686	3501670
6631	248727	3501687
6632	248755	3501512
6633	248796	3501529
6634	248826	3501381
6635	248866	3501380
6636	248895	3501223
6637	248937	3501250
6638	248970	3501145
6639	249020	3501282
6640	249049	3501131
6641	249091	3501162
6642	249125	3501074
6643	249167	3501090
6644	249196	3500944
6645	249243	3501033
6646	249273	3500891
6647	249312	3500881
6648	249338	3500669
6649	249379	3500684
6650	249405	3500490
6651	249444	3500475
6652	249472	3500301
6653	249520	3500406
6654	249546	3500218
6655	249593	3500303
6656	249621	3500136
6657	249661	3500140
6658	249689	3499963
6659	249728	3499945
6660	249756	3499778
6661	249794	3499749
6662	249822	3499572
6663	249865	3499613
6664	249890	3499405
6665	249931	3499413
6666	249962	3499289
6667	250004	3499313
6668	250032	3499144
6669	250075	3499180
6670	250100	3498972
6671	250140	3498967
6672	250167	3498781
6673	250210	3498817
6674	250237	3498635
6675	250281	3498694
6676	250308	3498508
6677	250349	3498515
6678	250376	3498331
6679	250414	3498311
6680	250442	3498131
6681	250482	3498132
6682	250510	3497958
6683	250552	3497989
6684	250581	3497833
6685	250622	3497842
6686	250647	3497630
6687	250686	3497615
6688	250712	3497412
6689	250750	3497388
6690	250805	3497599
6691	250867	3497893
6692	250912	3497971
6693	250984	3498404
6694	251037	3498589
6695	251089	3498752
6696	251137	3498858
6697	251192	3499074
6698	251243	3499218
6699	251311	3499599
6700	251345	3499524
6701	251400	3499721
6702	251445	3499790
6703	251507	3500102
6704	251556	3500220
6705	251603	3500317
6706	251636	3500207
6707	251687	3500360
6708	251726	3500349
6709	251783	3500577
6710	251821	3500549
6711	251874	3500730
6712	251918	3500781
6713	251988	3501196
6714	252021	3501092
6715	252068	3501187
6716	252095	3501006
6717	252140	3501063
6718	252169	3500911
6719	252219	3501050
6720	252251	3500931
6721	252296	3500994
6722	252326	3500854
6723	252370	3500902
6724	252399	3500748
6725	252445	3500834
6726	252478	3500731
6727	252523	3500793
6728	252550	3500619
6729	252592	3500640
6730	252619	3500451
6731	252660	3500464
6732	252688	3500303
6733	252729	3500307
6734	252754	3500091
6735	252795	3500104
6736	252823	3499934
6737	252862	3499918
6738	252888	3499723
6739	252931	3499756
6740	252955	3499539
6741	252995	3499533
6742	253022	3499354
6743	253061	3499328
6744	253087	3499142
6745	253133	3499216
6746	253161	3499042
6747	253199	3499021
6748	253227	3498849
6749	253269	3498873
6750	253297	3498698
6751	253335	3498669
6752	253364	3498519
6753	253405	3498524
6754	253431	3498336
6755	253471	3498333
6756	253496	3498121
6757	253536	3498107
6758	253563	3497927
6759	253607	3497977
6760	253635	3497818
6761	253675	3497809
6762	253702	3497626
6763	253743	3497635
6764	253771	3497467
6765	253811	3497466
6766	253838	3497284
6767	253879	3497295
6768	253905	3497103
6769	253943	3497071
6770	253974	3496939
6771	254014	3496943
6772	254042	3496770
6773	254081	3496758
6774	254111	3496605
6775	254155	3496661
6776	254187	3496545
6777	254225	3496521
6778	254256	3496398
6779	254298	3496411
6780	254325	3496240
6781	254369	3496289
6782	254395	3496088
6783	254437	3496119
6784	254467	3495981
6785	254509	3495997
6786	254538	3495847
6787	254581	3495883
6788	254609	3495717
6789	254676	3496085
6790	254727	3496228
6791	254804	3496727
6792	254849	3496804
6793	254894	3496864
6794	254925	3496743
6795	254972	3496835
6796	255008	3496765
6797	255068	3497039
6798	255113	3497103
6799	255168	3497303
6800	255224	3497529
6801	255283	3497775
6802	255323	3497783
6803	255380	3498004
6804	255421	3498022
6805	255483	3498310
6806	255521	3498286
6807	255580	3498540
6808	255620	3498541
6809	255693	3498983
6810	255739	3499062
6811	255807	3499433
6812	255846	3499419
6813	255911	3499760
6814	255962	3499902
6815	256029	3500267
6816	256066	3500225
6817	256123	3500451
6818	256158	3500383
6819	256209	3500529
6820	256241	3500419
6821	256296	3500616
6822	256329	3500510
6823	256381	3500676
6824	256415	3500585
6825	256467	3500742
6826	256513	3500828
6827	256570	3501047
6828	256607	3501001
6829	256665	3501243
6830	256702	3501207
6831	256754	3501367
6832	256785	3501237
6833	256837	3501393
6834	256864	3501215
6835	256908	3501261
6836	256940	3501149
6837	256996	3501359
6838	257026	3501219
6839	257073	3501305
6840	257102	3501155
6841	257149	3501245
6842	257180	3501119
6843	257227	3501204
6844	257257	3501064
6845	257307	3501199
6846	257337	3501055
6847	257380	3501101
6848	257409	3500946
6849	257455	3501018
6850	257487	3500899
6851	257530	3500936
6852	257560	3500802
6853	257606	3500878
6854	257636	3500736
6855	257681	3500806
6856	257713	3500685
6857	257761	3500787
6858	257792	3500662
6859	257835	3500705
6860	257862	3500524
6861	257905	3500548
6862	257932	3500375
6863	257980	3500471
6864	258006	3500279
6865	258052	3500357
6866	258078	3500165
6867	258121	3500196
6868	258163	3500226
6869	258264	3501049
6870	258314	3501176
6871	258432	3502224
6872	258467	3502159
6873	258521	3502337
6874	258555	3502253
6875	258602	3502335
6876	258637	3502273
6877	258691	3502454
6878	258725	3502363
6879	258773	3502463
6880	258805	3502361
6881	258870	3502686
6882	258914	3502737
6883	258978	3503051
6884	259027	3503175
6885	259101	3503625
6886	259149	3503727
6887	259215	3504075
6888	259268	3504246
6889	259328	3504515
6890	259370	3504529
6891	259431	3504808
6892	259465	3504728
6893	259542	3505217
6894	259593	3505354
6895	259659	3505698
6896	259720	3505980
6897	259800	3506512
6898	259848	3506617
6899	259909	3506895
6900	259936	3506712
6901	259980	3506755
6902	260009	3506610
6903	260059	3506732
6904	260088	3506586
6905	260136	3506682
6906	260166	3506542
6907	260207	3506554
6908	260232	3506340
6909	260271	3506318
6910	260297	3506123
6911	260337	3506118
6912	260367	3505977
6913	260410	3506008
6914	260435	3505800
6915	260475	3505800
6916	260506	3505664
6917	260549	3505698
6918	260574	3505502
6919	260619	3505562
6920	260645	3505369
6921	260688	3505395
6922	260720	3505285
6923	260763	3505316
6924	260788	3505108
6925	260834	3505191
6926	260861	3505003
6927	260902	3505012
6928	260930	3504837
6929	260971	3504850
6930	260998	3504671
6931	261041	3504709
6932	261071	3504565
6933	261119	3504664
6934	261142	3504431
6935	261184	3504455
6936	261208	3504234
6937	261248	3504218
6938	261274	3504036
6939	261317	3504064
6940	261344	3503888
6941	261385	3503893
6942	261409	3503674
6943	261450	3503673
6944	261477	3503490
6945	261519	3503511
6946	261549	3503380
6947	261592	3503414
6948	261620	3503239
6949	261661	3503256
6950	261688	3503066
6951	261729	3503084
6952	261755	3502886
6953	261799	3502928
6954	261826	3502759
6955	261868	3502775
6956	261892	3502557
6957	261933	3502558
6958	261959	3502370
6959	262001	3502381
6960	262030	3502235
6961	262073	3502262
6962	262099	3502073
6963	262139	3502073
6964	262166	3501883
6965	262211	3501948
6966	262239	3501788
6967	262283	3501835
6968	262308	3501624
6969	262352	3501674
6970	262380	3501510
6971	262429	3501615
6972	262457	3501453
6973	262502	3501518
6974	262529	3501330
6975	262573	3501378
6976	262600	3501195
6977	262641	3501215
6978	262671	3501065
6979	262717	3501148
6980	262747	3501010
6981	262792	3501062
6982	262817	3500853
6983	262857	3500855
6984	262885	3500682
6985	262934	3500796
6986	262970	3500739
6987	263013	3500778
6988	263039	3500575
6989	263079	3500580
6990	263105	3500378
6991	263145	3500382
6992	263170	3500168
6993	263211	3500178
6994	263238	3499994
6995	263281	3500029
6996	263306	3499832
6997	263348	3499849
6998	263380	3499733
6999	263424	3499788
7000	263449	3499578
7001	263495	3499645
7002	263521	3499458
7003	263563	3499483
7004	263589	3499289
7005	263632	3499319
7006	263657	3499115
7007	263701	3499162
7008	263729	3498996
7009	263773	3499044
7010	263797	3498831
7011	263837	3498813
7012	263865	3498650
7013	263905	3498641
7014	263934	3498501
7015	263986	3498647
7016	264013	3498473
7017	264052	3498448
7018	264079	3498272
7019	264120	3498278
7020	264146	3498087
7021	264190	3498130
7022	264216	3497939
7023	264257	3497947
7024	264282	3497744
7025	264324	3497767
7026	264350	3497571
7027	264390	3497573
7028	264420	3497423
7029	264461	3497443
7030	264487	3497240
7031	264528	3497252
7032	264553	3497053
7033	264598	3497115
7034	264625	3496935
7035	264670	3496986
7036	264693	3496760
7037	264733	3496757
7038	264758	3496555
7039	264800	3496568
7040	264826	3496382
7041	264869	3496410
7042	264895	3496223
7043	264935	3496221
7044	264961	3496030
7045	265002	3496026
7046	265029	3495856
7047	265068	3495834
7048	265094	3495645
7049	265137	3495677
7050	265166	3495525
7051	265208	3495550
7052	265235	3495368
7053	265276	3495377
7054	265305	3495219
7055	265346	3495236
7056	265373	3495056
7057	265414	3495068
7058	265440	3494868
7059	265481	3494880
7060	265507	3494689
7061	265546	3494676
7062	265573	3494490
7063	265615	3494514
7064	265641	3494326
7065	265681	3494315
7066	265705	3494096
7067	265745	3494096
7068	265771	3493899
7069	265811	3493900
7070	265837	3493714
7071	265879	3493730
7072	265902	3493502
