iter	RMSE
7106	0.3466196017
7107	0.346568146
7108	0.3465680681
7109	0.3465656764
7110	0.3465654338
7111	0.3465647552
7112	0.346564289
7113	0.3465640999
7114	0.3465639128
7115	0.3465625261
7116	0.3465623394
7117	0.3465609927
7118	0.3465607658
7119	0.346560526
7120	0.3465602955
7121	0.3465600569
7122	0.3465598192
7123	0.346559687
7124	0.3465594951
7125	0.3465593328
7126	0.3465585807
7127	0.3465582861
7128	0.3465581058
7129	0.3465519372
7130	0.3465517352
7131	0.3465514994
7132	0.3465513928
7133	0.3465512026
7134	0.3465509687
7135	0.346550444
7136	0.3464997091
7137	0.3464995206
7138	0.3464989984
7139	0.3464657191
7140	0.3464127416
7141	0.3464125539
7142	0.346412336
7143	0.3463705586
7144	0.3463703285
7145	0.3463700993
7146	0.3463698954
7147	0.3463693175
7148	0.3463687204
7149	0.3463686246
7150	0.3463683203
7151	0.3463676621
7152	0.3463507626
7153	0.3463504859
7154	0.3463503372
7155	0.3463502607
7156	0.3463487977
7157	0.3463486141
7158	0.3463483879
7159	0.3463482023
7160	0.3463479773
7161	0.346347785
7162	0.3463473346
7163	0.3463472402
7164	0.3463470162
7165	0.3463468252
7166	0.34634655
7167	0.3463462764
7168	0.3463460535
7169	0.3463024738
7170	0.346302294
7171	0.3462742497
7172	0.3462733866
7173	0.3462731653
7174	0.3462729868
7175	0.346272408
7176	0.3462721081
7177	0.3462714612
7178	0.3462174871
7179	0.3462174117
7180	0.3462123628
7181	0.3462121429
7182	0.3462115653
7183	0.3462110019
7184	0.3462102582
7185	0.3462099976
7186	0.3462098295
7187	0.3461538826
7188	0.3461537738
7189	0.3461531002
7190	0.346152883
7191	0.3461527082
7192	0.3461521954
7193	0.3461518165
7194	0.3461516128
7195	0.3461514475
7196	0.346151269
7197	0.3461511515
7198	0.3461509374
7199	0.3461502183
7200	0.3461499183
7201	0.3461478029
7202	0.3461476506
7203	0.3461473169
7204	0.3461463119
7205	0.34614614
7206	0.3461460487
7207	0.3461458781
7208	0.3461456942
7209	0.3461454827
7210	0.346145283
7211	0.3461451132
7212	0.3461449441
7213	0.346144314
7214	0.3461440803
7215	0.3461438705
7216	0.3461437461
7217	0.3461432373
7218	0.3461405641
7219	0.3461404909
7220	0.3461046901
7221	0.3461044935
7222	0.3461043694
7223	0.3461041618
7224	0.346103995
7225	0.3461038467
7226	0.3461036715
7227	0.3461034657
7228	0.3461030361
7229	0.3461017605
7230	0.3460353898
7231	0.3460350987
7232	0.3460349341
7233	0.3460347298
7234	0.3460345522
7235	0.3460344361
7236	0.3460342683
7237	0.346034105
7238	0.3460339022
7239	0.3460337002
7240	0.3459995642
7241	0.3459993631
7242	0.3459991629
7243	0.3459989634
7244	0.3459988165
7245	0.3459986472
7246	0.3459984525
7247	0.345998201
7248	0.3459977737
7249	0.3459591353
7250	0.3459154135
7251	0.3459149568
7252	0.3459146861
7253	0.3459145226
7254	0.3459143352
7255	0.3459141379
7256	0.3459139414
7257	0.3459125098
7258	0.3459123603
7259	0.3459122295
7260	0.3459120343
7261	0.3459118399
7262	0.3459115858
7263	0.3459114297
7264	0.3459107425
7265	0.3459061479
7266	0.3459060007
7267	0.3459058457
7268	0.3459056912
7269	0.3459054998
7270	0.3459048909
7271	0.345904803
7272	0.3459042613
7273	0.3459036892
7274	0.3459035371
7275	0.3459034046
7276	0.3459026457
7277	0.3459024862
7278	0.3459022976
7279	0.3459021469
7280	0.3459019596
7281	0.3459018194
7282	0.3459016331
7283	0.3459014769
7284	0.3459001875
7285	0.3459000391
7286	0.3458998839
7287	0.3458997174
7288	0.3458605156
7289	0.3458597625
7290	0.3458592078
7291	0.3458345673
7292	0.3458338904
7293	0.3458043749
7294	0.3458041324
7295	0.3458040059
7296	0.3458038411
7297	0.3458037373
7298	0.3458033195
7299	0.3458027236
7300	0.3458025396
7301	0.3458022984
7302	0.3458017055
7303	0.3458005961
7304	0.345800328
7305	0.3457953931
7306	0.3457952101
7307	0.3457950212
7308	0.3457948753
7309	0.3457946084
7310	0.3457942189
7311	0.3457889864
7312	0.3457888048
7313	0.3457886574
7314	0.3457880703
7315	0.3457874203
7316	0.3457868376
7317	0.345786658
7318	0.3457865231
7319	0.3457864489
7320	0.3457863014
7321	0.3457852065
7322	0.3457850814
7323	0.3457845353
7324	0.3457843888
7325	0.3457841517
7326	0.3457840533
7327	0.3457839114
7328	0.3457838087
7329	0.3457835631
7330	0.3457829866
7331	0.3457822239
7332	0.3457819882
7333	0.3457817438
7334	0.3457815112
7335	0.3457814143
7336	0.3457812919
7337	0.3457809045
7338	0.3457807358
7339	0.345780596
7340	0.345780362
7341	0.3457802663
7342	0.3457800653
7343	0.3457341934
7344	0.3457337085
7345	0.3457325761
7346	0.3457233445
7347	0.3457226679
7348	0.3457222596
7349	0.3457216921
7350	0.3457209583
7351	0.3457206973
7352	0.345720291
7353	0.3457201613
7354	0.3457199828
7355	0.3457198412
7356	0.3457197002
7357	0.3457195267
7358	0.3457193895
7359	0.3457188278
7360	0.3457186591
7361	0.3457185191
7362	0.345717876
7363	0.3457177041
7364	0.345717536
7365	0.3457174697
7366	0.3457169654
7367	0.3457167716
7368	0.3457166437
7369	0.3457164728
7370	0.3457163098
7371	0.3457161401
7372	0.3457155195
7373	0.3457153507
7374	0.3456722501
7375	0.3456715916
7376	0.3456715021
7377	0.3456711448
7378	0.3456705811
7379	0.3456700267
7380	0.345669298
7381	0.3456691304
7382	0.3456685788
7383	0.34566846
7384	0.3456682883
7385	0.3456681747
7386	0.3456679834
7387	0.3456669541
7388	0.3456668219
7389	0.3456665796
7390	0.345666438
7391	0.3456658912
7392	0.3456652814
7393	0.3456645592
7394	0.3456644009
7395	0.3456637487
7396	0.3456636279
7397	0.3456634478
7398	0.3456632832
7399	0.3456626178
7400	0.3456624878
7401	0.3456618923
7402	0.3456617464
7403	0.3456613504
7404	0.3456606206
7405	0.3456605099
7406	0.3456603888
7407	0.3456376563
7408	0.3456374932
7409	0.3456373308
7410	0.3456371691
7411	0.3456370316
7412	0.3456368709
7413	0.3456363325
7414	0.3456361085
7415	0.3456359233
7416	0.3456357575
7417	0.3456355981
7418	0.3456352042
7419	0.3456348115
7420	0.3456342769
7421	0.3455940243
7422	0.3455936335
7423	0.3455934749
7424	0.3455928943
7425	0.3455927692
7426	0.3455914111
7427	0.3455495902
7428	0.3455417602
7429	0.3455416032
7430	0.345541441
7431	0.3455408119
7432	0.3455406881
7433	0.3455245714
7434	0.3455244155
7435	0.3455240961
7436	0.345523424
7437	0.3455233145
7438	0.3455231432
7439	0.345457349
7440	0.3454564257
7441	0.3454558994
7442	0.3454557452
7443	0.3454554776
7444	0.3454552391
7445	0.3454542327
7446	0.3454540042
7447	0.3454537385
7448	0.345453676
7449	0.3454530899
7450	0.3454529679
7451	0.3454524447
7452	0.3454523239
7453	0.3454519879
7454	0.3454517326
7455	0.3454514203
7456	0.3454128234
7457	0.3454126957
7458	0.3454125372
7459	0.3454124266
7460	0.3454123195
7461	0.3454113184
7462	0.3454107991
7463	0.345410647
7464	0.3454105211
7465	0.3454103696
7466	0.3454093726
7467	0.3454092531
7468	0.3454089893
7469	0.3454088944
7470	0.345408744
7471	0.3454084413
7472	0.3454082916
7473	0.3454082102
7474	0.3453765284
7475	0.3453764213
7476	0.3453761944
7477	0.345376099
7478	0.3453757886
7479	0.3453756711
7480	0.3453746782
7481	0.3453745605
7482	0.3453744656
7483	0.3453740822
7484	0.3453739139
7485	0.3453737658
7486	0.3453736413
7487	0.3453735329
7488	0.3453734269
7489	0.3453731318
7490	0.3453728314
7491	0.3453726844
7492	0.3453724153
7493	0.3453719037
7494	0.3453390594
7495	0.3453380319
7496	0.3453378857
7497	0.3453377401
7498	0.3453372115
7499	0.345336703
7500	0.3453365583
7501	0.3453364073
7502	0.3453362833
7503	0.3453352046
7504	0.3453214363
7505	0.3453187804
7506	0.3452705975
7507	0.3452695794
7508	0.34526893
7509	0.3452687146
7510	0.3452686104
7511	0.3452679729
7512	0.3452678298
7513	0.3452676873
7514	0.3452675454
7515	0.3452674041
7516	0.345267254
7517	0.3452671326
7518	0.345266992
7519	0.3452666146
7520	0.3452664744
7521	0.3452663349
7522	0.3452653618
7523	0.3452650646
7524	0.3452649224
7525	0.3452644223
7526	0.3452632246
7527	0.3452630861
7528	0.3452628171
7529	0.3452626977
7530	0.3452623233
7531	0.345257201
7532	0.3452570712
7533	0.3452564404
7534	0.3452561455
7535	0.3452558996
7536	0.34521219
7537	0.3452120803
7538	0.3452119359
7539	0.3452118388
7540	0.3452117814
7541	0.3452112067
7542	0.3451691027
7543	0.3451689937
7544	0.3451068613
7545	0.3451038363
7546	0.3451033422
7547	0.3451032063
7548	0.345103059
7549	0.3451025671
7550	0.3451016058
7551	0.3451013891
7552	0.3451008995
7553	0.345100412
7554	0.3450997283
7555	0.345099594
7556	0.3450905661
7557	0.3450903295
7558	0.3450901735
7559	0.3450900329
7560	0.345089798
7561	0.3450895644
7562	0.3450894752
7563	0.3450893445
7564	0.3450892556
7565	0.345089189
7566	0.3450889141
7567	0.3450533931
7568	0.3450532989
7569	0.3450414855
7570	0.3450412574
7571	0.3450403029
7572	0.3450401694
7573	0.3450395357
7574	0.3450392263
7575	0.3450391293
7576	0.345039015
7577	0.3450386378
7578	0.3450384062
7579	0.3450382925
7580	0.3450380661
7581	0.3450379334
7582	0.3450378692
7583	0.3450373882
7584	0.3450371881
7585	0.3450369891
7586	0.3450368927
7587	0.3450365128
7588	0.3450364132
7589	0.3450363084
7590	0.3450358303
7591	0.3450356276
7592	0.3450355234
7593	0.3450352314
7594	0.3450351276
7595	0.3450350156
7596	0.345034904
7597	0.3450342812
7598	0.3450333313
7599	0.3450327083
7600	0.3450326236
7601	0.3450325131
7602	0.3449942764
7603	0.3449936559
7604	0.344993183
7605	0.3449930796
7606	0.3449929496
7607	0.3449928469
7608	0.344992411
7609	0.3449922819
7610	0.3449921974
7611	0.3449921134
7612	0.3449920145
7613	0.3449918859
7614	0.3449917518
7615	0.3449916997
7616	0.3449914505
7617	0.3449913225
7618	0.3449906315
7619	0.3449905043
7620	0.3449902242
7621	0.3449889984
7622	0.3449881449
7623	0.3449664258
7624	0.3449663285
7625	0.344966228
7626	0.3449659694
7627	0.3449658364
7628	0.3449657127
7629	0.3449656146
7630	0.3449258611
7631	0.344924918
7632	0.3449247922
7633	0.3449238527
7634	0.3449235401
7635	0.3449232699
7636	0.3449229874
7637	0.3449228623
7638	0.3449224998
7639	0.3449223923
7640	0.3449222854
7641	0.3449221494
7642	0.3449220588
7643	0.3449212231
7644	0.344919972
7645	0.3449196121
7646	0.3449195063
7647	0.3449185766
7648	0.344918452
7649	0.3449180078
7650	0.3449179133
7651	0.3448803109
7652	0.344880187
7653	0.3448800888
7654	0.3448799909
7655	0.344879792
7656	0.3448795942
7657	0.3448786683
7658	0.3448777459
7659	0.3448776483
7660	0.3448775598
7661	0.3448774136
7662	0.3448771429
7663	0.3448770208
7664	0.3448769391
7665	0.3448768175
7666	0.3448758989
7667	0.3448757778
7668	0.3448756572
7669	0.3448747422
7670	0.3448744833
7671	0.344874318
7672	0.3448737705
7673	0.3448736854
7674	0.3448735655
7675	0.3448734705
7676	0.3448733514
7677	0.3448322536
7678	0.3448319339
7679	0.3448318404
7680	0.3448317459
7681	0.3448316291
7682	0.3448315128
7683	0.3448314095
7684	0.3448312918
7685	0.3448311889
7686	0.344831104
7687	0.3448310015
7688	0.3448309082
7689	0.3448308152
7690	0.3448307226
7691	0.3448305617
7692	0.3448304594
7693	0.3448303676
7694	0.3448302762
7695	0.3448301542
7696	0.3448300951
7697	0.3448299351
7698	0.3448298512
7699	0.3448297591
7700	0.3448289363
7701	0.3448288533
7702	0.3448287382
7703	0.3448286237
7704	0.3448285305
7705	0.3448284165
7706	0.3448283506
7707	0.3448282571
7708	0.3448281665
7709	0.344828053
7710	0.34482794
7711	0.3448278283
7712	0.3448277161
7713	0.344827623
7714	0.3448275327
7715	0.3448274254
7716	0.3448273137
7717	0.3448272247
7718	0.3448271137
7719	0.3448116383
7720	0.3448115276
7721	0.3448114395
7722	0.3447664675
7723	0.344766412
7724	0.3447663235
7725	0.3447440905
7726	0.3446839888
7727	0.3446830443
7728	0.3446829343
7729	0.3446827753
7730	0.3446826658
7731	0.3446825245
7732	0.3446823664
7733	0.344682277
7734	0.3446821782
7735	0.3446818784
7736	0.3446814357
7737	0.3446813185
7738	0.34468124
7739	0.3446811617
7740	0.3446811079
7741	0.3446809994
7742	0.3446808602
7743	0.3446239145
7744	0.3446238065
7745	0.3446232823
7746	0.3446231749
7747	0.3446230892
7748	0.3445806438
7749	0.3445805369
7750	0.3445804517
7751	0.3445803455
7752	0.344580243
7753	0.3445801376
7754	0.3445797438
7755	0.3445796598
7756	0.3445787207
7757	0.3445785653
7758	0.3445785181
7759	0.3445251159
7760	0.3445250323
7761	0.3445249442
7762	0.3445248973
7763	0.3445247932
7764	0.3445247168
7765	0.3445246131
7766	0.3445245388
7767	0.3445244648
7768	0.3445243501
7769	0.3445242678
7770	0.3445236269
7771	0.3445235136
7772	0.3445234608
7773	0.3445233873
7774	0.3445231706
7775	0.3445230153
7776	0.3444773905
7777	0.3444764562
7778	0.344432205
7779	0.3444321231
7780	0.3444319732
7781	0.3444316773
7782	0.3444315956
7783	0.3443818619
7784	0.3443810175
7785	0.3443809365
7786	0.344380358
7787	0.3443412824
7788	0.3443412303
7789	0.344341068
7790	0.344340989
7791	0.3443408875
7792	0.3443407864
7793	0.3443405365
7794	0.3443401769
7795	0.3443400665
7796	0.3443399743
7797	0.3443399025
7798	0.3443398211
7799	0.3443393928
7800	0.344339342
7801	0.3443392558
7802	0.3443392113
7803	0.3443387536
7804	0.3443384846
7805	0.344338424
7806	0.344338324
7807	0.3443382382
7808	0.3442920071
7809	0.3442919571
7810	0.3442915488
7811	0.3442914679
7812	0.3442904833
7813	0.3442895587
7814	0.3442886375
7815	0.3442884883
7816	0.3442883399
7817	0.3442881201
7818	0.3442879727
7819	0.3442870551
7820	0.344286977
7821	0.3442868773
7822	0.3442867779
7823	0.3442867294
7824	0.3442865947
7825	0.3442856106
7826	0.3442855676
7827	0.3442854687
7828	0.3442368279
7829	0.344222271
7830	0.3442221962
7831	0.344176622
7832	0.3441765474
7833	0.3441764704
7834	0.3441327003
7835	0.3440829417
7836	0.3440828128
7837	0.3440827246
7838	0.3440826263
7839	0.344082576
7840	0.3440824314
7841	0.3440823435
7842	0.3440822963
7843	0.3440821983
7844	0.3440821094
7845	0.344082012
7846	0.3440818684
7847	0.3440817903
7848	0.3440817037
7849	0.3440816173
7850	0.3440814745
7851	0.3440384717
7852	0.3440384031
7853	0.3440383042
7854	0.3440381627
7855	0.3440380852
7856	0.3440380103
7857	0.344033985
7858	0.3440338439
7859	0.3440337665
7860	0.3440336798
7861	0.3440336047
7862	0.3440335586
7863	0.3440331393
7864	0.3440330723
7865	0.3440329834
7866	0.3440328969
7867	0.3440328011
7868	0.3440327555
7869	0.3440326601
7870	0.3440321475
7871	0.3440320613
7872	0.3440319574
7873	0.3440318808
7874	0.3439907615
7875	0.3439906852
7876	0.343940761
7877	0.343940599
7878	0.3439070753
7879	0.343906904
7880	0.3439068282
7881	0.3439067341
7882	0.3439066587
7883	0.3439063744
7884	0.3439054656
7885	0.3439051824
7886	0.3439050889
7887	0.3439050231
7888	0.3439049483
7889	0.3439048739
7890	0.3439047814
7891	0.3439046429
7892	0.3439045688
7893	0.3439044312
7894	0.3439043572
7895	0.3439042985
7896	0.3439033319
7897	0.3439031951
7898	0.3439030924
7899	0.3439026549
7900	0.3439025629
7901	0.3439024713
7902	0.3439023864
7903	0.3439005491
7904	0.3439004755
7905	0.3439004172
7906	0.3439003527
7907	0.3439000138
7908	0.3438999226
7909	0.3438998495
7910	0.3438997589
7911	0.3438996233
7912	0.3438992584
7913	0.3438991683
7914	0.3438990337
7915	0.343898944
7916	0.3438988547
7917	0.3438987207
7918	0.34389865
7919	0.3438985793
7920	0.3438985097
7921	0.3438983766
7922	0.3438980962
7923	0.3438980244
7924	0.3438490658
7925	0.3438489824
7926	0.3438489241
7927	0.3438488099
7928	0.343848727
7929	0.3438485956
7930	0.3438485125
7931	0.3438483818
7932	0.3438482932
7933	0.3438481633
7934	0.3438481003
7935	0.3438480217
7936	0.3438479507
7937	0.3438478512
7938	0.3438478093
7939	0.3438477209
7940	0.3438475923
7941	0.3438475558
7942	0.3438474733
7943	0.3438473341
7944	0.3438472461
7945	0.3438471584
7946	0.3438470762
7947	0.3438469492
7948	0.3438468229
7949	0.3438466973
7950	0.3438465725
7951	0.3438457137
7952	0.3438456037
7953	0.3438447482
7954	0.343844661
7955	0.3438445654
7956	0.3438444378
7957	0.3438443671
7958	0.3438442803
7959	0.34384421
7960	0.3438441295
7961	0.3438074574
7962	0.3438073967
7963	0.3438072728
7964	0.3438071866
7965	0.3438071169
7966	0.3438070622
7967	0.3438070271
7968	0.3438069413
7969	0.3438068974
7970	0.343763165
7971	0.343763111
7972	0.3437630254
7973	0.3437341463
7974	0.3437340611
7975	0.3437339917
7976	0.3437338685
7977	0.343733834
7978	0.3437337878
7979	0.3437337033
7980	0.3437336631
7981	0.3437335789
7982	0.343733495
7983	0.3437334517
7984	0.3437333832
7985	0.343733261
7986	0.3437331819
7987	0.3437330985
7988	0.3437328119
7989	0.3437326825
7990	0.3437326038
7991	0.3437325254
7992	0.3437324422
7993	0.3437053687
7994	0.3437052859
7995	0.3437051651
7996	0.3437051064
7997	0.3437050241
7998	0.3437049459
7999	0.3437048929
8000	0.3437047729
8001	0.3437047146
8002	0.3437042846
8003	0.3437041598
8004	0.3437040725
8005	0.3437039907
8006	0.3437038722
8007	0.3437038334
8008	0.343703702
8009	0.3437036689
8010	0.3437036017
8011	0.3437035344
8012	0.3437034489
8013	0.3437033805
8014	0.3437033123
8015	0.343703235
8016	0.3437026157
8017	0.343702558
8018	0.3437024814
8019	0.3437024005
8020	0.3437023086
8021	0.3437022431
8022	0.3437021766
8023	0.3437021193
8024	0.3437020023
8025	0.343701936
8026	0.3437018982
8027	0.3437018136
8028	0.3437014119
8029	0.3437012964
8030	0.3437005271
8031	0.3437004472
8032	0.3437003802
8033	0.3436999529
8034	0.3436682577
8035	0.3436680578
8036	0.3436679326
8037	0.3436678762
8038	0.3436674508
8039	0.3436350916
8040	0.3436350119
8041	0.3436349463
8042	0.343634881
8043	0.3436348249
8044	0.3436347
8045	0.3436346209
8046	0.3436345421
8047	0.3436344747
8048	0.3436340507
8049	0.3436335735
8050	0.3436335071
8051	0.3436334288
8052	0.3436333625
8053	0.3436332846
8054	0.3436332069
8055	0.3436331662
8056	0.3436331106
8057	0.3436330365
8058	0.3436329649
8059	0.3436329097
8060	0.3436327626
8061	0.3436327074
8062	0.3436326415
8063	0.3436325664
8064	0.3436324652
8065	0.3436323928
8066	0.3436323161
8067	0.3436318939
8068	0.3436317264
8069	0.3435846043
8070	0.3435845502
8071	0.3435843532
8072	0.3435842881
8073	0.3435748726
8074	0.3435744518
8075	0.3435737753
8076	0.3435737208
8077	0.3435736474
8078	0.3435215916
8079	0.3435215423
8080	0.3435214674
8081	0.3435213917
8082	0.3435209187
8083	0.3435208559
8084	0.3435207807
8085	0.3435203609
8086	0.3435199683
8087	0.3435198681
8088	0.3435197516
8089	0.3435196859
8090	0.3435196426
8091	0.3435195677
8092	0.3435194932
8093	0.3435194394
8094	0.3435190213
8095	0.343518959
8096	0.3435189104
8097	0.3435188359
8098	0.3435187875
8099	0.3435187447
8100	0.3434907881
8101	0.3434899092
8102	0.3434896836
8103	0.3434892467
8104	0.3434891988
8105	0.3434891462
8106	0.3434887294
8107	0.3434886764
8108	0.3434882065
8109	0.3434873324
8110	0.3434872797
8111	0.3434868128
8112	0.3434863474
8113	0.3434862739
8114	0.3434858588
8115	0.3434857482
8116	0.3434856382
8117	0.3434855643
8118	0.343485512
8119	0.3434854491
8120	0.3434854103
8121	0.3434852928
8122	0.3434851307
8123	0.3434850221
8124	0.3434849099
8125	0.3434848631
8126	0.3434848019
8127	0.343484614
8128	0.3434845408
8129	0.3434844509
8130	0.3434843994
8131	0.3434839309
8132	0.3434598315
8133	0.3434597803
8134	0.3434597333
8135	0.3434596989
8136	0.3434592872
8137	0.3434592142
8138	0.3434588037
8139	0.343458735
8140	0.3434586254
8141	0.3434582162
8142	0.3434581489
8143	0.3434580763
8144	0.3434580042
8145	0.3434579539
8146	0.3434578815
8147	0.3434578359
8148	0.3434577519
8149	0.3434576878
8150	0.343457638
8151	0.3434576168
8152	0.3434572095
8153	0.3434568034
8154	0.3434567661
8155	0.3434563059
8156	0.3434559024
8157	0.3434558302
8158	0.3434557225
8159	0.3434556622
8160	0.3434555904
8161	0.3434555119
8162	0.3434554519
8163	0.3434554071
8164	0.3434550051
8165	0.343454867
8166	0.3434547957
8167	0.3434547361
8168	0.3434546652
8169	0.3434546059
8170	0.3434545308
8171	0.3434545029
8172	0.3434544763
8173	0.343442885
8174	0.3434428177
8175	0.343442759
8176	0.3434426543
8177	0.3434426072
8178	0.3434425629
8179	0.3434425065
8180	0.3434416868
8181	0.3434416283
8182	0.3434415244
8183	0.3434408198
8184	0.3434401287
8185	0.3434246251
8186	0.343424518
8187	0.3434244406
8188	0.3434242521
8189	0.3434234392
8190	0.3434233696
8191	0.343423326
8192	0.3434225162
8193	0.3433949009
8194	0.3433939471
8195	0.343393841
8196	0.3433937917
8197	0.3433933054
8198	0.3433932619
8199	0.3433932165
8200	0.3433931471
8201	0.343393078
8202	0.3433924028
8203	0.3433922975
8204	0.3433918991
8205	0.3433915019
8206	0.3433640962
8207	0.3433600573
8208	0.3433600141
8209	0.3433599452
8210	0.3433595682
8211	0.3433594995
8212	0.3433586972
8213	0.3433586545
8214	0.3433582591
8215	0.3433582014
8216	0.3433573562
8217	0.34332051
8218	0.3433204349
8219	0.3433200505
8220	0.3433199879
8221	0.3433198937
8222	0.3433149179
8223	0.3433148145
8224	0.3433144219
8225	0.3433136254
8226	0.3433135889
8227	0.3433135407
8228	0.3433135043
8229	0.3433134182
8230	0.3433125789
8231	0.3433125097
8232	0.3433124671
8233	0.3433120759
8234	0.3433120079
8235	0.3433119401
8236	0.3433118726
8237	0.3433118444
8238	0.3433117967
8239	0.3433114068
8240	0.3433113397
8241	0.3433112289
8242	0.343311136
8243	0.3433110886
8244	0.3433110459
8245	0.3433109733
8246	0.3433109069
8247	0.3433108408
8248	0.3433107944
8249	0.3433107384
8250	0.3433106826
8251	0.3433106269
8252	0.3433105646
8253	0.3433104994
8254	0.3433104278
8255	0.3433103706
8256	0.3433102807
8257	0.3433102176
8258	0.3433101624
8259	0.3433100916
8260	0.3433096781
8261	0.343309523
8262	0.3433094509
8263	0.343309405
8264	0.3433086154
8265	0.3433082282
8266	0.3433081637
8267	0.3433080634
8268	0.3433072768
8269	0.3433068369
8270	0.3433063986
8271	0.343305962
8272	0.3433059166
8273	0.3433058714
8274	0.3433057731
8275	0.3433057184
8276	0.3433055882
8277	0.3433052061
8278	0.3433051419
8279	0.3433050874
8280	0.3433047064
8281	0.3433042062
8282	0.3433041447
8283	0.3433040151
8284	0.3432579954
8285	0.3432579411
8286	0.3432578712
8287	0.3432578457
8288	0.3432578204
8289	0.3432577951
8290	0.3432577411
8291	0.3432576696
8292	0.3432576063
8293	0.3432575091
8294	0.3432573893
8295	0.343257349
8296	0.3432572859
8297	0.3432572231
8298	0.3432065474
8299	0.3432065034
8300	0.3432064411
8301	0.3432063822
8302	0.3432060036
8303	0.343205979
8304	0.3432057099
8305	0.3432056216
8306	0.3432055621
8307	0.3432054662
8308	0.3432050372
8309	0.3432049839
8310	0.3432049129
8311	0.3432040675
8312	0.3432036915
8313	0.3432036385
8314	0.34320351
8315	0.3432032431
8316	0.3432031812
8317	0.3432031587
8318	0.3432031156
8319	0.3432030379
8320	0.3432029433
8321	0.3432029096
8322	0.3432027339
8323	0.3432027102
8324	0.3432026421
8325	0.3432025806
8326	0.3432025409
8327	0.3432024472
8328	0.3432024078
8329	0.3432023147
8330	0.3432022373
8331	0.3432022043
8332	0.343202112
8333	0.3432020733
8334	0.343202012
8335	0.3432019202
8336	0.3432018677
8337	0.3432016013
8338	0.3432015097
8339	0.3432014487
8340	0.3432014124
8341	0.3432013213
8342	0.3432012499
8343	0.3432011892
8344	0.3432006797
8345	0.3432001924
8346	0.3431992364
8347	0.3431991458
8348	0.3431548153
8349	0.3431547654
8350	0.343154676
8351	0.343154587
8352	0.3431545349
8353	0.3431544777
8354	0.3431544257
8355	0.3431543765
8356	0.3431543402
8357	0.3431542837
8358	0.343154246
8359	0.3431542146
8360	0.3431541717
8361	0.3431540836
8362	0.3431538195
8363	0.3431537678
8364	0.3431537101
8365	0.3431536503
8366	0.3431535628
8367	0.3431534966
8368	0.3431420552
8369	0.3431419958
8370	0.3431419075
8371	0.3431333843
8372	0.3431332962
8373	0.3431332424
8374	0.3431332051
8375	0.3431331678
8376	0.3431331169
8377	0.3431328542
8378	0.343132453
8379	0.3431323941
8380	0.3431323435
8381	0.3431323064
8382	0.3430947956
8383	0.3430947452
8384	0.3430946579
8385	0.3430946215
8386	0.3430945348
8387	0.3430944789
8388	0.3430943038
8389	0.3430905031
8390	0.3430904527
8391	0.3430901184
8392	0.3430900965
8393	0.3430900662
8394	0.3430899798
8395	0.3430899433
8396	0.3430898575
8397	0.3430897348
8398	0.3430895267
8399	0.3430894764
8400	0.3430561443
8401	0.3430561128
8402	0.3430560281
8403	0.3430559698
8404	0.3430408507
8405	0.3430407904
8406	0.3430407324
8407	0.3430370746
8408	0.3430370009
8409	0.3430359195
8410	0.3430358826
8411	0.3430357975
8412	0.3430357567
8413	0.3430357011
8414	0.3430356354
8415	0.34303558
8416	0.3430354955
8417	0.3430354459
8418	0.3430353768
8419	0.3430352939
8420	0.34303521
8421	0.3430351606
8422	0.3430350771
8423	0.3430350424
8424	0.3430349851
8425	0.3430349359
8426	0.3430348789
8427	0.3430346207
8428	0.3430345862
8429	0.3430343353
8430	0.3430342785
8431	0.3430342391
8432	0.3430341826
8433	0.3430334119
8434	0.3430076741
8435	0.3430071493
8436	0.3430070945
8437	0.343006925
8438	0.342998381
8439	0.3429983473
8440	0.3429982909
8441	0.3429980944
8442	0.3429970552
8443	0.3429969899
8444	0.3429969076
8445	0.3429966518
8446	0.3429965972
8447	0.3429965155
8448	0.3429964593
8449	0.3429964205
8450	0.3429959912
8451	0.3429959425
8452	0.3429795435
8453	0.3429795049
8454	0.3429794718
8455	0.3429790613
8456	0.3429789805
8457	0.3429789261
8458	0.3429788932
8459	0.3429783874
8460	0.3429783314
8461	0.3429782849
8462	0.3429782305
8463	0.3429781661
8464	0.3429780859
8465	0.3429780376
8466	0.3429778676
8467	0.342977812
8468	0.3429777761
8469	0.3429777279
8470	0.3429776483
8471	0.3429775691
8472	0.3429775483
8473	0.3429774931
8474	0.342977309
8475	0.3429772411
8476	0.3429770465
8477	0.3429770075
8478	0.3429767537
8479	0.3429767333
8480	0.3429766549
8481	0.342976607
8482	0.3429765435
8483	0.3429765047
8484	0.3429761527
8485	0.3429760895
8486	0.3429760266
8487	0.3429759734
8488	0.3429758959
8489	0.3429757292
8490	0.3429747912
8491	0.3429747142
8492	0.3429746516
8493	0.3429746202
8494	0.3429745806
8495	0.3429745042
8496	0.342974442
8497	0.342974085
8498	0.3429740483
8499	0.3429739724
8500	0.3429739423
8501	0.3429738892
8502	0.342973839
8503	0.3429735146
8504	0.3429734598
8505	0.3429733362
8506	0.3429732611
8507	0.3429731884
8508	0.342973131
8509	0.3429722322
8510	0.3429721775
8511	0.34297213
8512	0.3429720756
8513	0.3429720214
8514	0.3429719675
8515	0.3429719138
8516	0.3429718391
8517	0.3429717649
